date,split,seed,model,n_queries,n_pairs,ndcg10_mean,ndcg10_std,wall_s,pairs_per_s,k_candidates,max_seq_len,batch_size,fp16,torch,transformers,sentence_transformers,ir_datasets,arm
2023-04,test,1,jinaai/jina-reranker-v2-base-multilingual,1000,99825,0.41032988129151543,0.39041247620908065,238.45,418.6,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-04,test,2,jinaai/jina-reranker-v2-base-multilingual,1000,99893,0.4137117240609774,0.3930806820902984,238.47,418.9,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-04,test,42,jinaai/jina-reranker-v2-base-multilingual,1000,99789,0.4134518390651207,0.3984737643506996,240.18,415.5,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-05,test,1,bm25,1000,99623,0.2688609770689797,0.34012748825795486,0.0,65586116.4,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-05,test,2,bm25,1000,99836,0.27671489279271966,0.3550620790386034,0.0,67506454.0,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-05,test,42,bm25,1000,99807,0.2842276494823661,0.3557079756747323,0.0,58630378.1,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-05,test,1,jinaai/jina-reranker-v2-base-multilingual,1000,99623,0.42650669234623834,0.39090812907235417,248.56,400.8,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-05,test,2,jinaai/jina-reranker-v2-base-multilingual,1000,99836,0.4224289265133141,0.3900786707379756,249.66,399.9,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-05,test,42,jinaai/jina-reranker-v2-base-multilingual,1000,99807,0.409301590565815,0.3907807327782116,250.71,398.1,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-06,test,1,bm25,1000,100000,0.255599695500092,0.35180122284481985,0.0,73084230.7,100,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-06,test,2,bm25,1000,99906,0.2639683726596809,0.34850442716208996,0.0,65607661.7,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-06,test,42,bm25,1000,99726,0.2687140916042201,0.35970432376487205,0.0,48372980.3,99,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-06,test,1,jinaai/jina-reranker-v2-base-multilingual,1000,100000,0.38403686504379186,0.40696585444766353,250.92,398.5,100,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-06,test,2,jinaai/jina-reranker-v2-base-multilingual,1000,99906,0.39384322599067423,0.406132770014547,250.92,398.2,99,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
