date,split,seed,model,n_queries,n_pairs,ndcg10_mean,ndcg10_std,wall_s,pairs_per_s,k_candidates,max_seq_len,batch_size,fp16,torch,transformers,sentence_transformers,ir_datasets,arm
2023-02,train,42,jinaai/jina-reranker-v2-base-multilingual,7900,778008,0.4113203346626847,0.3954054229770865,1805.38,430.9,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-03,test,42,bm25,5607,550090,0.3152344970261127,0.3627883579402448,0.0,215811868.6,98,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-03,test,42,antoinelouis/crossencoder-camembert-base-mmarcoFR,5607,550090,0.38290046514684467,0.3865679944764657,1066.73,515.7,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,camembert-base
2023-03,test,42,jinaai/jina-reranker-v2-base-multilingual,5607,550090,0.42434539944583377,0.4004212797393418,1364.45,403.2,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-04,test,42,bm25,14446,1426893,0.3227055874448576,0.3595080912626697,0.01,221692955.2,98,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-04,test,42,antoinelouis/crossencoder-camembert-base-mmarcoFR,14446,1426893,0.3864575393296832,0.3837105644654691,2715.27,525.5,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,camembert-base
2023-04,test,42,jinaai/jina-reranker-v2-base-multilingual,14446,1426893,0.4178320598981955,0.38798300556756804,3512.64,406.2,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-05,test,42,bm25,11548,1138771,0.3261664145071722,0.35835121188612057,0.0,232448499.1,98,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-05,test,42,antoinelouis/crossencoder-camembert-base-mmarcoFR,11548,1138771,0.3925841751092834,0.38703546676965966,2103.13,541.5,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,camembert-base
2023-05,test,42,jinaai/jina-reranker-v2-base-multilingual,11548,1138771,0.4252585098721995,0.39204911545326115,2699.88,421.8,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-06,test,42,bm25,8683,855348,0.3176357008707988,0.36962781371146564,0.0,181310433.0,98,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-06,test,42,antoinelouis/crossencoder-camembert-base-mmarcoFR,8683,855348,0.3689232990082561,0.3903602291327039,1542.66,554.5,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,camembert-base
2023-06,test,42,jinaai/jina-reranker-v2-base-multilingual,8683,855348,0.40472096615983766,0.4005089074104833,1993.38,429.1,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-07,test,42,bm25,9759,960299,0.31931040365164387,0.35747135842024014,0.0,194259956.4,98,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-07,test,42,antoinelouis/crossencoder-camembert-base-mmarcoFR,9759,960299,0.3853605664082533,0.38215091204197443,1793.27,535.5,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,camembert-base
2023-07,test,42,jinaai/jina-reranker-v2-base-multilingual,9759,960299,0.42103879699386293,0.3904135125545306,2256.78,425.5,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
2023-08,test,42,bm25,12840,1265946,0.28432675569179316,0.3593246357604156,0.01,238812736.0,98,512,64,False,2.12.0+cu126,4.57.6,5.5.1,0.5.11,bm25
2023-08,test,42,antoinelouis/crossencoder-camembert-base-mmarcoFR,12840,1265946,0.3373433140641076,0.38687859781727035,2389.2,529.9,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,camembert-base
2023-08,test,42,jinaai/jina-reranker-v2-base-multilingual,12840,1265946,0.3644863557086927,0.3977266716398245,3039.81,416.5,98,512,64,True,2.12.0+cu126,4.57.6,5.5.1,0.5.11,jina-v2
